,user_gender,referral_code_used,user_age,monthly_total_sell,EOP_Saham_AUM,EOP_Pasar_Uang_AUM,EOP_Pendapatan_Tetap_AUM,EOP_Campuran_AUM,EOP_total_invested_amount,EOP_profit_rate,user_vintage,predicted_score
697,1,0,49.0,0.0,52078.0,10053.0,40186.0,0.0,100000.0,2.317,1.0,0.6744383814270491
700,1,0,49.0,0.0,375498.0,70131.0,270831.0,0.0,700000.0,2.3514285714285714,1.0,0.6771887270364687
701,0,0,30.0,0.0,557031.0,310429.0,341029.0,0.0,1200000.0,0.7074166666666667,0.0,0.6172450370082592
703,0,0,22.0,-100000.0,0.0,5117322.0,0.0,0.0,5100000.0,0.3396470588235294,1.0,0.5581601446222413
704,0,0,31.0,0.0,0.0,5002012.0,5002998.0,0.0,10000000.0,0.050100000000000006,0.0,0.6549134802616882
712,0,0,31.0,0.0,0.0,100074.0,0.0,0.0,100000.0,0.074,0.0,0.5932370812348361
718,0,0,22.0,0.0,63832.0,10021.0,30136.0,0.0,100000.0,3.989,1.0,0.6846153994484465
721,0,0,28.0,0.0,575950.0,120537.0,280338.0,0.0,949000.0,2.9320337197049526,2.0,0.6617591891887051
723,1,0,20.0,0.0,43447.0,10090.0,50441.0,0.0,100000.0,3.9780000000000006,2.0,0.5529994960248517
724,0,1,36.0,0.0,128291.0,20074.0,110450.0,0.0,250000.0,3.5260000000000002,1.0,0.6617028329945849
725,0,0,33.0,0.0,0.0,50246.0,50481.0,0.0,100000.0,0.7270000000000001,2.0,0.5981551171395909
726,0,0,45.0,0.0,43536.0,10037.0,50302.0,0.0,100000.0,3.875,1.0,0.7928573219117213
727,1,0,44.0,0.0,55141.0,10040.0,40273.0,0.0,100000.0,5.454,1.0,0.7620653110176852
729,0,0,28.0,0.0,511492.0,100512.0,432669.0,960494.0,2000000.0,0.25834999999999997,2.0,0.5497865783302578
731,0,0,18.0,0.0,673316.0,300553.0,532142.0,0.0,1480500.0,1.7231340763255658,2.0,0.5523863255689803
734,0,1,48.0,0.0,1663669.0,100812.0,433425.0,0.0,2100000.0,4.662190476190476,2.0,0.751825909034112
735,1,0,21.0,-100000.0,43932.0,10023.0,50191.0,0.0,100000.0,4.146,1.0,0.5834417937881171
748,0,0,22.0,0.0,203955.0,50178.0,100320.0,0.0,350000.0,1.2722857142857142,1.0,0.5718737472216447
755,1,0,23.0,-370000.0,477248.0,0.0,0.0,0.0,445000.0,7.246741573033708,1.0,0.7160106687133301
756,0,0,25.0,0.0,3540865.0,0.0,2312917.0,0.0,5800000.0,0.9272758620689655,1.0,0.5870475315890916
757,0,0,24.0,0.0,0.0,100748.0,0.0,0.0,100000.0,0.748,1.0,0.5611090979303592
759,0,0,29.0,0.0,0.0,101004.0,0.0,0.0,100000.0,1.004,2.0,0.5854331228217825
760,0,0,40.0,0.0,0.0,252735.0,0.0,0.0,250000.0,1.094,2.0,0.6560003802717124
762,0,0,21.0,0.0,82554.0,60251.0,0.0,0.0,140000.0,2.0035714285714286,1.0,0.5970467130700637
765,0,0,26.0,-150000.0,123957.0,110137.0,623080.0,0.0,849882.0,0.8580014637326122,1.0,0.5808528686816326
766,0,0,25.0,0.0,0.0,200087.0,0.0,0.0,200000.0,0.0435,0.0,0.5550602976900295
769,0,0,43.0,0.0,0.0,10002.0,0.0,0.0,10000.0,0.02,0.0,0.6618973853185166
770,0,0,40.0,0.0,0.0,5015308.0,0.0,0.0,5000000.0,0.30616,0.0,0.6823195525466967
771,1,0,23.0,0.0,163967.0,10039.0,40273.0,0.0,200000.0,7.1395,1.0,0.7170856437999036
774,0,0,17.0,0.0,390592.0,0.0,532438.0,0.0,900000.0,2.558888888888889,1.0,0.5995098165677486
788,0,0,20.0,0.0,0.0,20045194.0,0.0,0.0,20000000.0,0.22597,0.0,0.6442919305437536
789,0,0,21.0,-2433921.0,52212.0,10573.0,110484.0,0.0,166079.0,4.329264988348918,2.0,0.6458775124749612
791,0,0,29.0,0.0,1515906.0,1192801.0,4682683.0,0.0,7350000.0,0.5631292517006803,2.0,0.6046982687920194
797,1,0,20.0,-150000.0,54696.0,10020.0,40165.0,0.0,100000.0,4.881,1.0,0.6083044896338103
799,1,0,32.0,-500000.0,402425.0,0.0,0.0,0.0,390000.0,3.185897435897436,2.0,0.5853017563206417
801,0,0,46.0,0.0,32394.0,0.0,70640.0,0.0,100000.0,3.034,2.0,0.7582402539000284
805,0,0,26.0,0.0,55141.0,10040.0,40273.0,0.0,100000.0,5.454,2.0,0.7439204771723095
806,1,0,36.0,0.0,65565.0,10031.0,50197.0,0.0,120000.0,4.8275,1.0,0.7000647691378304
809,1,0,29.0,0.0,380013.0,50314.0,100349.0,0.0,500000.0,6.135199999999999,1.0,0.7117683096293125
811,0,0,23.0,-110000.0,76493.0,0.0,0.0,0.0,70000.0,9.275714285714285,1.0,0.8510109754697246
814,0,0,24.0,0.0,0.0,0.0,5315886.0,0.0,5300000.0,0.2997358490566038,2.0,0.5620855550536956
815,1,0,29.0,0.0,6166073.0,2611420.0,2198308.0,0.0,10700000.0,2.577579439252337,2.0,0.5692174287615323
820,0,0,22.0,0.0,283582.0,20072.0,100236.0,0.0,400000.0,0.9724999999999998,1.0,0.5583723260674688
821,0,0,41.0,0.0,263155.0,20015.0,110099.0,0.0,400000.0,-1.68275,0.0,0.5786807087599065
824,0,0,38.0,0.0,0.0,596371.0,0.0,0.0,595000.0,0.23042016806722687,1.0,0.6275365384083552
827,1,0,21.0,0.0,178080.0,20089.0,110826.0,0.0,293000.0,5.459044368600683,2.0,0.6237146672296435
831,0,0,24.0,-10000.0,20104.0,0.0,0.0,0.0,20000.0,0.52,0.0,0.5685164138504326
832,1,0,30.0,0.0,4261243.0,391246.0,1356004.0,0.0,5850000.0,2.709282051282051,1.0,0.5834610733245102
833,0,0,40.0,0.0,0.0,100375.0,0.0,0.0,100000.0,0.375,2.0,0.6254759723368764
834,1,0,38.0,0.0,40926.0,10025.0,50147.0,0.0,100000.0,1.098,0.0,0.5752249907204288
835,0,0,27.0,0.0,100422.0,0.0,10064.0,0.0,110000.0,0.44181818181818183,1.0,0.5657801529089882
836,0,0,28.0,0.0,191677.0,40115.0,180945.0,0.0,400000.0,3.184250000000001,2.0,0.6712649338441021
837,1,0,33.0,0.0,181023.0,0.0,90893.0,0.0,252932.0,7.505574620846709,2.0,0.7645775697876719
838,0,0,32.0,0.0,109496.0,521211.0,406479.0,0.0,1025000.0,1.1888780487804878,1.0,0.6342245412655383
840,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832650831420179
841,0,0,23.0,0.0,42232.0,10016.0,50167.0,0.0,100000.0,2.415,0.0,0.6440008347195298
848,1,0,21.0,-40000.0,201356.0,10040.0,0.0,0.0,200243.0,5.569732774678765,1.0,0.6441669608353502
855,1,0,31.0,0.0,574489.0,13982468.0,32405893.0,0.0,46800000.0,0.3479700854700855,1.0,0.7722423410812715
857,1,0,19.0,0.0,66423.0,15079.0,45362.0,0.0,120003.0,5.717357066073348,2.0,0.6223253999546874
858,0,0,37.0,0.0,39495.0,10000.0,49966.0,0.0,100000.0,-0.539,0.0,0.6033843856619439
859,0,0,38.0,0.0,49083.0,10005.0,40002.0,0.0,100000.0,-0.91,0.0,0.5934229200462143
860,0,0,25.0,-200000.0,0.0,2110583.0,0.0,0.0,2100000.0,0.5039523809523809,2.0,0.5471371401855979
861,0,0,45.0,0.0,318712.0,60213.0,231431.0,0.0,600000.0,1.7260000000000004,1.0,0.723397590359525
866,1,0,48.0,0.0,72398.0,30018.0,200478.0,0.0,300000.0,0.9646666666666667,1.0,0.6142351568810589
868,0,0,40.0,0.0,0.0,0.0,2508468.0,0.0,2500000.0,0.3387200000000001,1.0,0.6579148137055254
869,0,0,24.0,0.0,0.0,40068.0,30093.0,0.0,70000.0,0.22999999999999998,0.0,0.5563210277861124
873,0,0,21.0,0.0,5217529.0,999705.0,4355271.0,0.0,10000000.0,5.72505,2.0,0.7500806969537491
874,0,0,26.0,0.0,0.0,50104.0,90122.0,0.0,140000.0,0.16142857142857145,1.0,0.5480780506441129
881,1,0,37.0,0.0,44969.0,10045.0,151003.0,0.0,200000.0,3.0084999999999997,2.0,0.6166787093097963
883,0,0,48.0,0.0,10711.0,0.0,0.0,0.0,10000.0,7.109999999999999,2.0,0.8726035862162114
884,0,0,26.0,0.0,118444.0,20051.0,70248.0,0.0,200000.0,4.371499999999999,1.0,0.7204860569077624
887,1,0,27.0,0.0,73178.0,10018.0,20075.0,0.0,100000.0,3.2710000000000004,1.0,0.5835861829564
889,0,0,31.0,0.0,0.0,3962848.0,4014313.0,0.0,7950000.0,0.34164779874213835,1.0,0.6373111026396633
892,0,0,30.0,0.0,180528.0,10032.0,40188.0,0.0,220000.0,4.885454545454546,1.0,0.7576304043244837
894,1,0,25.0,0.0,1453383.0,300686.0,1327693.0,0.0,3000000.0,2.7254,1.0,0.5562016595157268
899,0,0,22.0,0.0,21514.0,140388.0,40124.0,0.0,200000.0,1.013,1.0,0.5607558520807213
901,0,0,25.0,0.0,0.0,100628.0,100349.0,0.0,200000.0,0.4885,1.0,0.5566591629383055
902,0,0,34.0,-250000.0,108080.0,0.0,100655.0,0.0,200000.0,4.3675,1.0,0.7570607703395764
904,0,1,26.0,0.0,912509.0,15456348.0,2319813.0,0.0,18525000.0,0.8835087719298246,2.0,0.5720900786591168
905,0,0,24.0,0.0,35204.0,10012.0,10076.0,0.0,55000.0,0.5309090909090909,0.0,0.5692489873763399
906,0,0,51.0,0.0,0.0,0.0,100443.0,0.0,100000.0,0.443,0.0,0.7220556079863598
907,1,0,47.0,-100000.0,0.0,20134.0,0.0,0.0,20000.0,0.67,2.0,0.5746992000890558
910,0,0,33.0,0.0,0.0,100327.0,0.0,0.0,100000.0,0.327,1.0,0.5986209391174044
911,0,0,26.0,0.0,174490.0,30084.0,100303.0,0.0,300000.0,1.6256666666666666,1.0,0.6117567134002702
912,0,0,74.0,0.0,0.0,0.0,500769.0,0.0,500000.0,0.15380000000000002,2.0,0.7947147003972491
913,1,0,18.0,-89614.0,48054.0,30119.0,0.0,0.0,74503.0,4.925976135189187,1.0,0.5986828330446321
914,0,0,36.0,0.0,1329960.0,2845407.0,1735358.0,0.0,5750000.0,2.7952173913043477,2.0,0.7214275920443802
915,1,0,37.0,0.0,150835.0,30092.0,130663.0,0.0,300000.0,3.8633333333333333,2.0,0.6520719191028235
916,0,0,26.0,0.0,77619.0,120478.0,110312.0,0.0,300000.0,2.803,1.0,0.6612740617516366
917,0,0,22.0,0.0,60281.0,10012.0,40079.0,0.0,110000.0,0.3381818181818182,0.0,0.5483283226954461
920,0,0,35.0,-100000.0,1986896.0,511482.0,2711094.0,0.0,5214475.0,-0.09594446229006755,2.0,0.5931922629779071
931,0,0,19.0,0.0,95075.0,20023.0,90088.0,0.0,200000.0,2.593,1.0,0.6105560233783789
932,0,0,50.0,0.0,833464.0,110190.0,391186.0,0.0,1300000.0,2.68,2.0,0.7665440953236313
933,1,0,53.0,-1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604653703012479
936,0,0,29.0,0.0,0.0,100471.0,100565.0,0.0,200000.0,0.518,1.0,0.582972495904344
938,1,0,34.0,0.0,96761.0,40113.0,90459.0,0.0,220000.0,3.3331818181818185,1.0,0.6294642915871039
940,0,0,31.0,0.0,1199037.0,100155.0,370706.0,0.0,1640000.0,1.823048780487805,1.0,0.6506038225995026
942,0,0,21.0,0.0,257271.0,0.0,40418.0,0.0,290000.0,2.651379310344828,2.0,0.6068716508029203
943,0,0,29.0,0.0,3924433.0,7435075.0,3327718.0,0.0,14350000.0,2.350006968641115,2.0,0.6966624006266399
944,0,0,30.0,0.0,415874.0,60137.0,150527.0,0.0,600000.0,4.423,2.0,0.7281855588454358
949,0,0,26.0,0.0,105490.0,0.0,0.0,0.0,100000.0,5.489999999999999,2.0,0.7448243160881394
952,0,0,33.0,0.0,0.0,15125476.0,1008842.0,0.0,16100000.0,0.2131552795031056,1.0,0.6822300044437906
953,0,0,30.0,0.0,66298.0,10020.0,30091.0,0.0,100000.0,6.408999999999999,1.0,0.8043583495728811
954,0,0,24.0,0.0,2092548.0,3016885.0,2010227.0,0.0,7000000.0,1.7094285714285715,1.0,0.6304635357224618
959,0,0,21.0,0.0,163258.0,40146.0,210466.0,0.0,400000.0,3.4675,1.0,0.6595470804031313
960,0,0,24.0,0.0,0.0,20093.0,0.0,0.0,20000.0,0.46499999999999997,1.0,0.5480885561083684
962,1,0,42.0,-1040000.0,110644.0,321676.0,140452.0,0.0,560000.0,2.2807142857142857,1.0,0.6210536629313941
971,1,0,26.0,0.0,519270.0,70133.0,240924.0,0.0,800000.0,3.7908749999999998,1.0,0.6011920401613233
972,0,0,40.0,0.0,78781.0,10058.0,20201.0,0.0,100000.0,9.04,2.0,0.8876459743551374
975,0,0,28.0,0.0,31315.0,0.0,0.0,0.0,30000.0,4.383333333333334,2.0,0.7158511520519388
976,1,0,45.0,0.0,31279.0,0.0,70360.0,0.0,100000.0,1.6389999999999998,0.0,0.6409304553715741
977,1,0,37.0,0.0,1340462.0,0.0,2509742.0,0.0,3800000.0,1.321157894736842,1.0,0.5769035607165179
981,1,0,27.0,0.0,3654812.0,503602.0,2157229.0,0.0,6000000.0,5.260716666666667,2.0,0.6614915219535836
982,0,0,42.0,0.0,186835.0,40022.0,270593.0,0.0,500000.0,-0.51,0.0,0.636247203892147
985,1,0,21.0,0.0,431933.0,40081.0,150479.0,0.0,600000.0,3.7488333333333332,1.0,0.5677084882691896
991,0,0,27.0,0.0,0.0,201060.0,0.0,0.0,200000.0,0.53,1.0,0.5708767136343151
992,1,0,45.0,0.0,502745.0,100279.0,408488.0,0.0,1004500.0,0.6980587356893977,0.0,0.6036048476339398
993,0,0,21.0,0.0,52891.0,10059.0,40212.0,0.0,100000.0,3.1620000000000004,1.0,0.6459772102967042
997,1,0,35.0,0.0,2409948.0,1033056.0,6627985.0,0.0,10000000.0,0.7098899999999999,2.0,0.554430952319122
1004,0,0,30.0,-269943.0,423988.0,1460650.0,151381.0,0.0,1998694.0,1.867469457555784,2.0,0.6327250032021471
1006,1,0,44.0,-389004.0,273183.0,127794.0,0.0,205858.0,592251.0,2.4624694597391987,2.0,0.6298488161375303
1008,0,0,30.0,0.0,0.0,100308.0,0.0,0.0,100000.0,0.308,1.0,0.5792643791162678
1009,0,0,26.0,0.0,272208.0,40089.0,300887.0,0.0,600000.0,2.1973333333333334,2.0,0.6198344071924154
1015,1,0,39.0,0.0,50602.0,10021.0,40197.0,0.0,100000.0,0.8200000000000001,0.0,0.5691657874578966
1020,1,0,48.0,-397096.0,57155.0,10057.0,40422.0,0.0,100000.0,7.634000000000001,2.0,0.826488205839135
1022,0,0,27.0,0.0,3290713.0,7069947.0,170619.0,0.0,10503326.0,0.2661347462698958,1.0,0.5958382539782366
1028,1,0,45.0,0.0,0.0,30001.0,0.0,0.0,30000.0,0.0033333333333333335,0.0,0.5706289312119336
1029,0,0,20.0,0.0,0.0,0.0,10088.0,0.0,10000.0,0.88,0.0,0.5595554149716107
1030,0,0,19.0,0.0,111561.0,10016.0,30102.0,0.0,150000.0,1.1193333333333333,0.0,0.5639128161633276
1032,1,0,26.0,-230000.0,1757765.0,40197.0,10069.0,0.0,1747791.0,3.4466363541178553,1.0,0.5794966792190237
1036,0,0,26.0,0.0,62733.0,10050.0,30202.0,0.0,100000.0,2.9850000000000003,1.0,0.6674907453316559
1045,0,0,42.0,-186278.0,510303.0,100628.0,17585895.0,0.0,18030749.0,0.9210765454058509,2.0,0.7645748180449325
1052,0,0,21.0,-200000.0,711159.0,80003.0,179883.0,0.0,940606.0,3.236105234285131,1.0,0.6468297386973584
1057,0,0,36.0,0.0,44102.0,10029.0,50013.0,0.0,100000.0,4.144,1.0,0.7614891493791242
1058,0,1,17.0,0.0,8429829.0,1009930.0,3372788.0,0.0,12025000.0,6.549247401247402,2.0,0.6709107835621854
1060,0,0,33.0,-230000.0,0.0,50139.0,80264.0,0.0,130000.0,0.31,1.0,0.5950490772113722
1061,1,0,23.0,0.0,65635.0,10021.0,30123.0,0.0,100000.0,5.779,1.0,0.6651088336813162
1066,0,0,28.0,0.0,29827.0,30009.0,0.0,0.0,60000.0,-0.2733333333333333,0.0,0.5588822708189596
1071,0,0,33.0,0.0,526025.0,200191.0,360289.0,0.0,1100000.0,-1.2268181818181818,0.0,0.5512755819789311
1072,0,0,34.0,0.0,585425.0,100336.0,341277.0,0.0,1000000.0,2.7037999999999998,0.0,0.7176519600291169
1075,1,0,24.0,0.0,13329078.0,2529086.0,11694614.0,0.0,26050000.0,5.768821497120921,1.0,0.733438194971905
1077,0,0,19.0,-88917.0,12095.0,0.0,0.0,0.0,11083.0,9.13110168726879,1.0,0.8342688712214853
1079,0,0,40.0,0.0,995068.0,300807.0,0.0,0.0,1300000.0,-0.3173076923076923,1.0,0.6136020583503528
1081,0,0,28.0,0.0,143630.0,10060.0,70741.0,0.0,210000.0,6.871904761904762,2.0,0.7977598406284301
1082,1,0,25.0,0.0,99027.0,20081.0,90617.0,0.0,200000.0,4.8625,2.0,0.6225184351526961
1084,1,0,25.0,0.0,54577.0,10035.0,40256.0,0.0,100000.0,4.868,1.0,0.6396757632239362
1085,1,0,20.0,0.0,214536.0,0.0,0.0,0.0,200000.0,7.268,1.0,0.705754037398159
1086,1,0,38.0,0.0,109155.0,0.0,0.0,0.0,100000.0,9.155000000000001,2.0,0.8319718555854023
1088,0,0,25.0,0.0,11253.0,0.0,0.0,0.0,10000.0,12.53,2.0,0.9097565797724653
1095,1,0,45.0,0.0,0.0,100676.0,0.0,0.0,100000.0,0.676,1.0,0.5824316269967814
1098,0,0,42.0,-364866.0,1261437.0,451219.0,870540.0,0.0,2512407.0,2.8175769292156887,1.0,0.7469245756724975
1100,1,0,54.0,0.0,5636759.0,3098202.0,3684001.0,0.0,12040000.0,3.1475249169435213,2.0,0.7455876325256626
1104,0,0,21.0,-8621.0,1663548.0,1024189.0,1599856.0,0.0,4196463.0,2.171590694353793,2.0,0.6009687137234125
1108,0,0,32.0,0.0,9963.0,70011.0,19982.0,0.0,100000.0,-0.044000000000000004,0.0,0.5942441634370816
1111,0,0,45.0,0.0,99530.0,40051.0,260327.0,0.0,400000.0,-0.023,0.0,0.6733092489774031
1115,0,0,34.0,-100000.0,74471.0,10021.0,20118.0,0.0,100000.0,4.61,0.0,0.7791790875729003
1120,1,0,45.0,-2780000.0,1727650.0,414606.0,2020373.0,0.0,4113191.0,1.2019378628417694,2.0,0.5631829598816095
1126,0,0,28.0,0.0,100676.0,701179.0,200520.0,0.0,1000000.0,0.2375,0.0,0.5865915267535965
1128,0,0,28.0,0.0,323940.0,140228.0,190337.0,0.0,650000.0,0.693076923076923,0.0,0.6027544767841967
1133,0,0,25.0,0.0,51485.0,210215.0,40136.0,0.0,300000.0,0.612,1.0,0.5622432467407041
1134,1,0,53.0,749000.0,44198.0,10018.0,75317.0,1552150.0,1624000.0,3.551908866995074,1.0,0.7502812970397484
1139,1,1,19.0,0.0,9933693.0,20046.0,135519.0,915271.0,10335000.0,6.4782680212868895,2.0,0.5479717664067968
1140,1,0,33.0,0.0,74897.0,30073.0,200600.0,0.0,300000.0,1.8566666666666665,1.0,0.5603266813881104
1141,1,0,25.0,0.0,619695.0,50212.0,261419.0,0.0,900000.0,3.4806666666666666,2.0,0.5633332542066308
1146,0,0,25.0,0.0,1100276.0,0.0,0.0,0.0,1000000.0,10.0276,1.0,0.8729069308808449
1150,0,0,23.0,0.0,0.0,4027113.0,0.0,0.0,4002423.0,0.61687632716482,2.0,0.5534386146442457
1152,1,0,53.0,0.0,779105.0,650353.0,2608537.0,0.0,4000000.0,0.949875,1.0,0.662232575310511
1154,0,0,30.0,-250000.0,309183.0,361830.0,290373.0,0.0,950000.0,1.1985263157894737,2.0,0.5997711941173016
1155,0,1,18.0,-230000.0,104653.0,20073.0,25102.0,0.0,144438.0,3.7317049529902104,1.0,0.5580105868390891
1164,0,0,35.0,0.0,4225860.0,1035664.0,109348606.0,0.0,113000000.0,1.4248938053097344,2.0,0.9791074588025267
1166,0,0,26.0,0.0,49816.0,10002.0,39963.0,0.0,100000.0,-0.219,0.0,0.5488411339005117
1173,0,0,33.0,0.0,87851.0,20015.0,90043.0,0.0,200000.0,-1.0455,0.0,0.556705123037995
1174,0,0,30.0,0.0,0.0,10041.0,0.0,0.0,10000.0,0.41,1.0,0.5832058913643261
1176,0,0,38.0,0.0,129437.0,40005.0,329400.0,0.0,500000.0,-0.2316,0.0,0.6245891624244699
1177,1,0,36.0,0.0,15153648.0,9550162.0,52123716.0,0.0,76000000.0,1.08885,2.0,0.859139835236365
1178,0,0,25.0,0.0,0.0,500068.0,0.0,0.0,500000.0,0.0136,0.0,0.5554852743464747
1179,0,0,21.0,0.0,30279.0,10013.0,161380.0,0.0,200000.0,0.8360000000000001,0.0,0.565030762922538
1182,1,0,19.0,-989213.0,12095.0,0.0,0.0,0.0,10787.0,12.125706869379808,2.0,0.8310369854283651
1183,1,0,34.0,0.0,43925.0,110599.0,50235.0,0.0,200000.0,2.3795,1.0,0.5889013658290055
1185,0,0,29.0,0.0,0.0,603465.0,0.0,0.0,600000.0,0.5775,2.0,0.5696249912784687
1186,0,0,27.0,-34256.0,514233.0,120389.0,492056.0,0.0,1105685.0,1.8986420182963502,1.0,0.6316126157536988
1187,1,0,37.0,0.0,3537954.0,1211121.0,8938390.0,0.0,13790000.0,-0.7435460478607687,0.0,0.5574060508524116
1193,0,0,23.0,0.0,0.0,6035244.0,0.0,0.0,6000000.0,0.5874,2.0,0.5637588373794853
1196,1,0,39.0,0.0,44463.0,10046.0,151193.0,0.0,200000.0,2.8509999999999995,2.0,0.6220461990434734
1201,1,0,28.0,0.0,97757.0,20180.0,90794.0,0.0,200000.0,4.3655,2.0,0.6195383970813234
1204,0,0,31.0,0.0,172929.0,30031.0,100173.0,0.0,300000.0,1.0443333333333333,0.0,0.6346128991061192
1208,0,0,27.0,0.0,265580.0,140566.0,220548.0,0.0,600000.0,4.449,2.0,0.7147021190929772
1209,0,0,40.0,0.0,0.0,100293.0,201681.0,0.0,300000.0,0.658,2.0,0.6387074866644583
1212,0,0,24.0,0.0,96319.0,20150.0,90477.0,0.0,200000.0,3.4730000000000003,2.0,0.6595145608274581
1214,0,0,35.0,0.0,59974.0,10003.0,30013.0,0.0,100000.0,-0.01,0.0,0.6136861226066551
1218,0,0,44.0,0.0,4126109.0,1000981.0,4815533.0,0.0,10000000.0,-0.57377,0.0,0.6772474322632728
1219,1,0,27.0,0.0,54950.0,10041.0,40267.0,0.0,100000.0,5.258,2.0,0.6504254038061674
1220,1,0,46.0,0.0,32586.0,30036.0,140684.0,0.0,200000.0,1.653,2.0,0.6134874598279857
1222,1,0,42.0,-218127.0,195814.0,0.0,0.0,0.0,181873.0,7.665238930462466,1.0,0.816879756108739
1230,0,0,51.0,0.0,0.0,50230.0,100537.0,0.0,150000.0,0.5113333333333333,1.0,0.7097187457853048
1241,1,0,23.0,0.0,0.0,3020736.0,15631542.0,0.0,18502000.0,0.8122257053291538,2.0,0.5648690984353504
1242,0,1,32.0,-144313.0,2091445.0,387694.0,1519547.0,0.0,3880687.0,3.0406729530106396,2.0,0.6077048190002627
1245,0,0,24.0,0.0,0.0,200050.0,0.0,0.0,200000.0,0.025,0.0,0.5479266630381345
1249,1,0,24.0,-200000.0,106953.0,0.0,101382.0,0.0,200000.0,4.1674999999999995,2.0,0.5838079154840513
1251,1,0,21.0,0.0,0.0,24141277.0,0.0,0.0,24051559.0,0.3730236364303869,1.0,0.5576152885791604
1265,0,0,37.0,0.0,334382.0,120476.0,70322.0,0.0,500000.0,5.0360000000000005,1.0,0.7937565797695328
1267,0,0,22.0,0.0,209770.0,20096.0,20165.0,0.0,240000.0,4.179583333333333,2.0,0.6757254306673429
1269,0,0,25.0,0.0,54309.0,10090.0,40353.0,0.0,100000.0,4.752,2.0,0.7139970496912826
1270,0,0,24.0,0.0,105210.0,100518.0,100591.0,0.0,300000.0,2.106333333333333,1.0,0.6205713451136363
1278,1,0,26.0,0.0,2821147.0,100430.0,200604.0,0.0,3000000.0,4.0727,1.0,0.609732476559889
1285,1,0,31.0,0.0,54914.0,10042.0,40276.0,0.0,100000.0,5.232,2.0,0.6722359761102904
1286,0,0,24.0,0.0,50465.0,110253.0,40079.0,0.0,200000.0,0.39849999999999997,0.0,0.56419259926962
1287,0,0,29.0,0.0,261658.0,0.0,0.0,0.0,250000.0,4.6632,2.0,0.7307214920936574
1288,0,0,26.0,0.0,0.0,500370.0,500718.0,0.0,1000000.0,0.1088,0.0,0.5697072851458331
1291,1,0,27.0,0.0,1284990.0,753647.0,2091712.0,0.0,4001586.0,3.2177991426399433,1.0,0.5983498885757751
1293,0,0,27.0,0.0,2368088.0,507121.0,1566594.0,0.0,4295000.0,3.4179976717112925,1.0,0.6990190452584574
1296,0,0,23.0,0.0,10185.0,40117.0,50378.0,0.0,100000.0,0.6799999999999999,0.0,0.5700600495043892
1299,0,0,24.0,0.0,468105.0,100220.0,1441861.0,0.0,2000000.0,0.5093000000000001,1.0,0.5606794289703344
1304,0,0,44.0,0.0,337401.0,60220.0,231391.0,0.0,600000.0,4.835333333333333,2.0,0.8052650001275837
1306,0,0,27.0,3000000.0,868021.0,230995.0,879017.0,3958552.0,5900000.0,0.6200847457627118,2.0,0.6070249525948256
1307,0,0,20.0,0.0,42921.0,30215.0,50398.0,0.0,120000.0,2.945,2.0,0.6138726618342203
1310,1,0,19.0,-20000.0,308460.0,10022.0,126309.0,0.0,424975.0,4.662862521324784,2.0,0.5767973499602608
1312,0,0,41.0,0.0,206497.0,20018.0,70078.0,0.0,300000.0,-1.1356666666666666,0.0,0.6021876315540702
1315,0,0,35.0,0.0,364592.0,0.0,0.0,0.0,340000.0,7.232941176470588,1.0,0.8437153375009758
1319,0,0,25.0,-8340758.0,2530167.0,9025083.0,13642759.0,0.0,25010500.0,0.7497211171308049,2.0,0.5820956915475197
1321,0,0,28.0,0.0,150506.0,661851.0,391609.0,0.0,1200000.0,0.3305,0.0,0.5917415340578119
1323,0,0,38.0,-100000.0,0.0,100402.0,100850.0,0.0,200000.0,0.626,1.0,0.6406952112870156
1325,1,0,20.0,0.0,10995.0,0.0,0.0,0.0,10000.0,9.950000000000001,1.0,0.7954294512175153
1328,0,0,33.0,0.0,809401.0,1393929.0,2307226.0,0.0,4467000.0,0.9750615625699575,2.0,0.6311755825577047
1330,1,0,21.0,-77023.0,597794.0,10021.0,40129.0,0.0,622977.0,4.007692097782101,1.0,0.5768021757746846
1333,0,0,29.0,0.0,0.0,1000825.0,0.0,0.0,1000000.0,0.0825,0.0,0.5864044494475718
1337,1,0,40.0,0.0,33347.0,0.0,70600.0,0.0,100000.0,3.9469999999999996,2.0,0.6721723052023648
1352,1,0,28.0,0.0,165426.0,10039.0,40161.0,0.0,200000.0,7.813000000000001,1.0,0.7646877076523481
1353,1,0,22.0,0.0,1232584.0,120242.0,311230.0,0.0,1580000.0,5.319999999999999,2.0,0.6241022178087244
1357,0,1,30.0,0.0,0.0,20057448.0,0.0,0.0,20000000.0,0.28724,1.0,0.600021911644364
1358,0,0,32.0,0.0,73178.0,10018.0,20075.0,0.0,100000.0,3.2710000000000004,0.0,0.7261311306634053
1359,0,0,24.0,0.0,1209011.0,260521.0,1084846.0,0.0,2500000.0,2.1751199999999997,1.0,0.6297152277158785
1360,1,0,37.0,0.0,1077367.0,220739.0,1044488.0,0.0,2300000.0,1.8519130434782607,1.0,0.5908976762759732
1371,1,0,19.0,-150000.0,45341.0,10062.0,50529.0,0.0,100000.0,5.9319999999999995,2.0,0.629401061571197
